,reals_0,reals_1,reals_2,reals_3,reals_4,reals_5,reals_6,reals_7,imags_0,imags_1,imags_2,imags_3,imags_4,imags_5,imags_6,imags_7
83889,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478494966,0.0033877674576976483,0.001073151297299035,-0.002131080047421619,-0.0035681111429609956,-0.0020466377192197172,0.0011714898300497453
83919,0.9999999999999999,0.9998895125715321,0.999559404890424,0.9990137160225724,0.9982590957374555,0.9973046831783497,0.9961619403277844,0.9948444435160072,0.0,0.003370384791679535,0.006718615375281077,0.010022896838664383,0.013262145986148176,0.016416330143747864,0.019466785877656236,0.022396511550372693
83925,0.9999999999999999,0.9998010431863316,0.9992130809176519,0.9982622513704886,0.9969902039831747,0.9954513663689948,0.9937093845747584,0.9918329810567481,0.0,0.003361371186342994,0.006647342776651238,0.00978699094322488,0.01271803906766504,0.015390441501283903,0.017769136792066275,0.019835784755597087
83927,0.9999999999999999,0.9997862568025101,0.9991543953704533,0.9981318971887521,0.9967625316843407,0.9951034562080533,0.9932214442854987,0.9911885059173406,0.0,0.0033606187396102126,0.006641372934994476,0.009767117678540056,0.012671821084801855,0.01530232810069849,0.017621235655138155,0.019608682499172327
83964,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478494953,0.00338776745769765,0.0010731512972990455,-0.0021310800474216088,-0.003568111142960996,-0.0020466377192197354,0.0011714898300497249
84004,0.9999999999999999,0.999794045805011,0.9991870173576741,0.9982106310553089,0.9969151869662274,0.995365931521165,0.9936383565150134,0.9918127897161301,0.0,0.0033595326597153567,0.006632887761285695,0.00973960251622855,0.012610216016226021,0.015190733495338313,0.017445935024508707,0.019361283635676848
84010,0.9999999999999999,0.9999868862790663,0.9999475464933985,0.9998819847741928,0.9997902080061001,0.9996722258262131,0.9995280506226452,0.9993576975327082,0.0,0.0033740469333072686,0.006747840359635703,0.010121126804394507,0.013493652857763596,0.016865165207065533,0.020235410669121375,0.02360413622258507
84028,0.9999999999999999,0.9995365677938831,0.9982487728779581,0.9964193873773382,0.9944432732554389,0.9927323420835295,0.991616769230819,0.9912664691902239,0.0,0.003302116444818576,0.006192944385139931,0.008358579557065296,0.009656248800029089,0.010146540387105963,0.010076350830574178,0.00981678134962769
84029,0.9999999999999999,0.9999835629110451,0.999934258421899,0.9998521068602318,0.9997371420872194,0.9995894114701486,0.999408975844103,0.9991959094627668,0.0,0.0033739938574088952,0.0067474158202989664,0.010119694365719354,0.013490258713517353,0.01685853919689332,0.02022396763194367,0.023585977685856057
84033,0.9999999999999999,0.9996186437888549,0.9985205224544712,0.9968371454462045,0.9947675027679819,0.9925508462679973,0.9904342566419225,0.9886396514034514,0.0,0.003330899689038154,0.006409514084011721,0.009016773225471798,0.010995328634924207,0.01226933054990614,0.012852733128027998,0.012845058859952995
84044,0.9999999999999999,0.9999509465673692,0.9998039363412488,0.9995594189983806,0.9992181422067257,0.9987811489424497,0.9982497737474724,0.9976256379412907,0.0,0.0033732293859679765,0.006741303555234963,0.01009908518109903,0.013441472651771135,0.016763417765357794,0.020059943230544486,0.02332615990932628
84110,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478494966,0.0033877674576976487,0.0010731512972990364,-0.0021310800474216183,-0.0035681111429609956,-0.0020466377192197194,0.0011714898300497429
84170,0.9999999999999999,0.9998010431863316,0.9992130809176519,0.9982622513704886,0.9969902039831747,0.9954513663689948,0.9937093845747584,0.9918329810567481,0.0,0.0033613711863429785,0.0066473427766512065,0.009786990943224839,0.012718039067664992,0.015390441501283854,0.017769136792066226,0.01983578475559705
84205,0.9999999999999999,0.9998942508791709,0.9995783448442842,0.999056277989893,0.9983346181756962,0.9974223688836752,0.9963307831677733,0.9950731321113437,0.0,0.0033704959885719836,0.006719508015785868,0.010025926389091302,0.013269381442301243,0.016430592477453515,0.019491691995041263,0.022436517916770166
84216,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.002893457747849506,0.003387767457697638,0.001073151297298987,-0.002131080047421674,-0.0035681111429609947,-0.0020466377192196344,0.001171489830049856
84322,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495053,0.0033877674576976388,0.0010731512972989926,-0.0021310800474216673,-0.0035681111429609943,-0.002046637719219644,0.0011714898300498443
84489,0.9999999999999999,0.9997599420078602,0.9990547809244452,0.9979284254927583,0.996450380624234,0.9947105409425361,0.9928124917617385,0.9908658489463008,0.0,0.003354884420455603,0.0065961825122793,0.009618382086200411,0.012331490655452627,0.014667274849387643,0.016583813878712713,0.01806802369209343
84544,0.9999999999999999,0.9997026797494716,0.9988318088569267,0.99744880028653,0.9956499975073977,0.9935582601212329,0.9913123281590905,0.9890549727978148,0.0,0.0033487225432507766,0.006547731791157357,0.009459500573617023,0.011969747802490627,0.013996355798319473,0.01549533701448077,0.01646332870514095
84683,0.9999999999999999,0.9999324716034994,0.9997301517735645,0.9993938354036281,0.9989248433707139,0.9983250166367061,0.9975967080286705,0.9967427717365449,0.0,0.0033727209771273244,0.006737239746616296,0.010085389280740983,0.013409072750406176,0.016700298222238563,0.019951212875136366,0.02315413657963185
84750,0.9999999999999999,0.9999509465673692,0.9998039363412488,0.9995594189983806,0.9992181422067257,0.9987811489424497,0.9982497737474724,0.9976256379412907,0.0,0.0033732293859679826,0.006741303555234976,0.010099085181099048,0.01344147265177116,0.01676341776535783,0.020059943230544525,0.02332615990932633
84771,0.9999999999999999,0.9998190140212427,0.9992836036642326,0.9984159470745941,0.9972514887883606,0.9958367628819721,0.9942265421126295,0.9924804946061199,0.0,0.003363014038105037,0.00666032261255614,0.009829896834416665,0.012816828503263943,0.015576324143668665,0.01807606008784301,0.02029775052558177
84788,0.9999999999999999,0.9997307882733452,0.998937323604372,0.9976610249504283,0.9959673729686996,0.9939408943657455,0.9916787345230654,0.9892833523104659,0.0,0.00335506659917942,0.006597552833950163,0.009622518308567314,0.012339680669297045,0.014679242143497567,0.016596055003252477,0.01807179589508055
84835,0.9999999999999999,0.9997548450240478,0.9990450406846244,0.997944529577447,0.9965667853761341,0.9950514054735619,0.9935476634392941,0.9921970026929866,0.0,0.0033484055492863864,0.00654626518839182,0.009460355200591927,0.01199001939492171,0.014078511934258743,0.01571908399627342,0.016955096129647282
84915,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478494953,0.003387767457697651,0.0010731512972990455,-0.0021310800474216088,-0.003568111142960996,-0.0020466377192197354,0.0011714898300497247
84917,0.9999999999999999,0.9995365677938831,0.9982487728779581,0.9964193873773382,0.9944432732554389,0.9927323420835295,0.991616769230819,0.9912664691902241,0.0,0.0033021164448186037,0.006192944385139969,0.008358579557065312,0.009656248800029053,0.010146540387105864,0.010076350830574022,0.009816781349627515
84919,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495014,0.0033877674576976435,0.0010731512972990123,-0.0021310800474216448,-0.0035681111429609947,-0.0020466377192196773,0.0011714898300498
84928,0.9999999999999999,0.9997992314499946,0.9992053960639623,0.9982433619517693,0.9969528033671126,0.9953856665735936,0.993602862941957,0.9916704106056569,0.0,0.0033617460638383015,0.006650284864963939,0.009796605964776835,0.01273981439338883,0.015430511624242579,0.017833415508707824,0.019929046921768764
84961,0.9999999999999999,0.9998010431863316,0.9992130809176519,0.9982622513704886,0.9969902039831746,0.9954513663689948,0.9937093845747584,0.991832981056748,0.0,0.003361371186343013,0.006647342776651272,0.009786990943224924,0.012718039067665088,0.015390441501283953,0.017769136792066306,0.0198357847555971
84973,0.9999999999999999,0.9999227046883191,0.9996913451741083,0.9993074946669944,0.9987737550912154,0.9980937272421505,0.9972719695894939,0.9963139463007857,0.0,0.0033721530842336237,0.006732711279009034,0.010070187983837488,0.013373311765629026,0.016631130436416758,0.01983311098065956,0.022969234042328104
85014,0.9999999999999999,0.9998411703261048,0.9993716081166557,0.9986116762769208,0.9975939469307459,0.996361240775261,0.9949640534249372,0.993457527240137,0.0,0.003364048046935419,0.006668528613263074,0.009857226315074616,0.012880424412282905,0.015697652935740342,0.01827987009938192,0.02061094365684192
85028,0.9999999999999999,0.9999519674042878,0.9998081927156287,0.9995696412628939,0.9992379087579424,0.9988152017235072,0.9983043104542856,0.9977085748675055,0.0,0.0033729737366562274,0.006739268834972176,0.01009227673677102,0.01342552813711455,0.016732760355235327,0.02000798203217791,0.023245534319462868
85090,0.9999999999999999,0.9997257061875131,0.9989206840668343,0.9976369261027633,0.99595595107613,0.9939816104958022,0.9918309863273713,0.9896242368799195,0.0,0.003352242418100421,0.006575518635829799,0.009551224354224284,0.012180519254907358,0.014391900730660283,0.016146254602880654,0.017438927965612357
85140,0.9999999999999999,0.9998629210160342,0.999453994170756,0.9987800943787379,0.9978524967166824,0.9966866071995475,0.9953015965923748,0.993719947592332,0.0,0.0033685000291921686,0.00670360428997515,0.009972608904938568,0.013144175430694993,0.01618896824678286,0.019080239051286235,0.021794343283329395
85253,0.9999999999999999,0.9999688855160483,0.9998756013423064,0.9997203251216814,0.999503352288284,0.9992250951137763,0.9988860813771542,0.9984869526628347,0.0,0.003373691322072423,0.006744996776058857,0.010111537052845333,0.013470945938289326,0.016820876803360453,0.02015900902570871,0.023483054320204522
85293,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.002893457747849498,0.003387767457697647,0.0010731512972990266,-0.0021310800474216287,-0.0035681111429609956,-0.002046637719219703,0.0011714898300497652
85305,0.9999999999999999,0.9999868862790663,0.9999475464933985,0.9998819847741928,0.9997902080061001,0.9996722258262131,0.9995280506226452,0.9993576975327082,0.0,0.003374046933307287,0.006747840359635739,0.010121126804394562,0.01349365285776367,0.016865165207065623,0.020235410669121483,0.023604136222585195
85322,0.9999999999999999,0.9998918198325482,0.99957173432957,0.9990528866537733,0.9983564537164941,0.9975105919033787,0.9965490356508527,0.9955094189368614,0.0,0.003367277452891583,0.006694083411362493,0.009941919528654464,0.013076135181724515,0.016067609834868664,0.018894159164838883,0.02154159473875942
85335,0.9999999999999999,0.9997026797494718,0.9988318088569267,0.99744880028653,0.9956499975073977,0.9935582601212329,0.9913123281590908,0.9890549727978152,0.0,0.003348722543250739,0.006547731791157289,0.009459500573616941,0.011969747802490547,0.013996355798319414,0.015495337014480746,0.01646332870514098
85364,0.9999999999999999,0.9998730100057519,0.9994971382894227,0.9988874110550292,0.9980679909642074,0.9970709049257565,0.9959343589099091,0.994700729530809,0.0,0.0033663456722856718,0.006686698869418281,0.009917383439725178,0.013019232760732859,0.015959543271303993,0.018713684548244257,0.021266280449889444
85493,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495,0.0033877674576976453,0.00107315129729902,-0.002131080047421637,-0.0035681111429609956,-0.002046637719219691,0.0011714898300497815
85517,0.9999999999999999,0.9998586455020096,0.9994396261720238,0.9987578132702969,0.9978371352370659,0.9967093397002796,0.9954123527007782,0.9939883216644058,0.0,0.0033661741353524137,0.006685316463235822,0.009912661808123672,0.01300785910236572,0.015936886841064302,0.018673635900346115,0.02120107666426941
85544,0.9999999999999999,0.9999603688478597,0.9998415465660812,0.9996437465233792,0.999367323817248,0.9990127744996458,0.9985807344953989,0.9980719782157753,0.0,0.0033735595425186463,0.00674394254663603,0.010107979069728172,0.013462512346008123,0.01680440533818409,0.020130547245098815,0.023437859950833126
85972,0.9999999999999999,0.9980746262601665,0.9952068953467911,0.9957285722157069,0.9988514100608381,0.9998582048861542,0.9972285511686863,0.994934942777106,0.0,0.002471738522965689,0.0012098473962964687,-0.0018794068849807145,-0.0021296191921289665,0.0008368374691899164,0.0025388645008894324,0.00040590773289264664
86032,0.9999999999999999,0.9999722612699584,0.999889075284487,0.9997505326097237,0.9995567840299179,0.9993080403087475,0.9990045718557478,0.9986467082984312,0.0,0.0033738127170357224,0.006745967095476984,0.010114807158338235,0.013478681647892784,0.01683594637541187,0.02018496655905523,0.023524119145996766
86045,0.9999999999999999,0.9997992314499947,0.9992053960639623,0.9982433619517693,0.9969528033671127,0.9953856665735936,0.993602862941957,0.9916704106056567,0.0,0.0033617460638383284,0.006650284864963989,0.0097966059647769,0.01273981439338891,0.015430511624242657,0.017833415508707907,0.01992904692176883
86199,0.9999999999999999,0.9999276002257846,0.9997113656148282,0.9993541711510295,0.9988607450425255,0.9982375749847523,0.9974927797185568,0.9966359486006321,0.0,0.00337160318122313,0.006728344049044679,0.01005562766088573,0.013339388279779103,0.016566340255870577,0.019724212772354432,0.022801963619629943
86278,0.9999999999999999,0.999938994227997,0.9997566320434985,0.9994548687118835,0.9990369294111595,0.9985072594144754,0.9978714554934593,0.9971361796668892,0.0,0.003372209196939914,0.006733170732241373,0.010071797740122629,0.01337732236959012,0.016639448892537996,0.019848499252411517,0.02299554873096082
86283,0.9999999999999999,0.9998067616626698,0.9992352188791995,0.9983093664821311,0.9970674913558802,0.9955597358452469,0.9938449185138746,0.9919868253529888,0.0,0.0033621374762593543,0.006653383992387763,0.009806886841746241,0.012763602177838007,0.015475548351748311,0.017908327190572216,0.020042747717075215
86498,0.9999999999999999,0.9998010431863316,0.9992130809176519,0.9982622513704886,0.9969902039831747,0.9954513663689948,0.9937093845747584,0.9918329810567481,0.0,0.0033613711863429777,0.006647342776651205,0.009786990943224836,0.012718039067664985,0.015390441501283842,0.017769136792066213,0.01983578475559703
86515,0.9999999999999999,0.999794045805011,0.9991870173576741,0.9982106310553089,0.9969151869662276,0.9953659315211653,0.9936383565150134,0.9918127897161301,0.0,0.0033595326597153498,0.006632887761285682,0.00973960251622853,0.012610216016226,0.015190733495338291,0.01744593502450869,0.019361283635676838
86521,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.002893457747849498,0.003387767457697648,0.0010731512972990305,-0.002131080047421624,-0.003568111142960996,-0.0020466377192197094,0.0011714898300497541
86525,0.9999999999999999,0.999618643788855,0.9985205224544712,0.9968371454462045,0.9947675027679822,0.9925508462679976,0.9904342566419226,0.9886396514034516,0.0,0.0033308996890381044,0.006409514084011634,0.009016773225471704,0.010995328634924133,0.012269330549906117,0.012852733128028041,0.012845058859953112
86563,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495023,0.0033877674576976435,0.0010731512972990105,-0.002131080047421647,-0.0035681111429609947,-0.002046637719219675,0.0011714898300498031
86576,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478494966,0.0033877674576976483,0.001073151297299035,-0.002131080047421619,-0.0035681111429609956,-0.0020466377192197172,0.0011714898300497453
86591,0.9999999999999999,0.9998133315342337,0.9992614950444615,0.9983684762536466,0.9971725491627412,0.9957238410720703,0.9940811521828252,0.9923082400366215,0.0,0.003362319651496491,0.0066548431983614225,0.009811822290174231,0.012775338584432796,0.015498572606102485,0.017948345363766542,0.020106767094251656
86611,0.9999999999999999,0.9998178101306365,0.9992752062696318,0.9983839674159373,0.9971633350456612,0.9956394415234725,0.9938445367755726,0.9918160389905996,0.0,0.003365631574024787,0.006680786062051648,0.00989632007287973,0.012965714902044964,0.01584628358370364,0.018500255644707843,0.020895705394484165
86612,0.9999999999999999,0.9983918565660873,0.9951692510142942,0.9935420680132113,0.995130919108541,0.9983530123748757,0.9999989617444643,0.9984296347278668,0.0,0.0027927480765759013,0.0028037905499762703,2.223222134539509e-05,-0.002781259847142483,-0.002814375353869136,-4.444026343902323e-05,0.002769338842576398
86644,0.9999999999999999,0.999818605225956,0.9992825144104385,0.9984154926510816,0.9972554643421956,0.9958521036781186,0.9942636867293512,0.9925534124706072,0.0,0.0033624855501631634,0.006656162753242211,0.009816233563013206,0.012785658325902697,0.015518396781046252,0.017981930592213466,0.02015890350411595
86735,0.9999999999999999,0.9999839862226909,0.9999359493961342,0.99985590303435,0.9997438696537427,0.9995998807626592,0.9994239768467779,0.9992162073503376,0.0,0.0033740096769201092,0.006747542339952798,0.010120121164652099,0.013491269705360605,0.016860512084367986,0.020227373180786667,0.02359137881905074
86766,0.9999999999999999,0.9999735105190337,0.9998940810895107,0.9997618286292538,0.9995769475940904,0.9993397093686817,0.9990504614169758,0.998709626195551,0.0,0.0033738015563006965,0.006745878172422661,0.010114509081555876,0.013477981848623302,0.016834596498696112,0.02018266960063457,0.02352053829130787
86814,0.9999999999999999,0.9998730100057519,0.9994971382894227,0.9988874110550292,0.9980679909642074,0.9970709049257565,0.9959343589099091,0.994700729530809,0.0,0.003366345672285661,0.006686698869418262,0.009917383439725154,0.013019232760732824,0.01595954327130395,0.01871368454824421,0.0212662804498894
86853,0.9999999999999999,0.999857115007822,0.9994346351349498,0.9987507312068106,0.9978345270056115,0.9967244290912923,0.9954659266891818,0.9941089900417907,0.0,0.0033650195393713674,0.0066762129486018324,0.009882675931122742,0.012939177889228244,0.015808583784497354,0.018463805239315005,0.02088916763119059
86854,0.9999999999999999,0.9999877074047853,0.9999508315438942,0.9998893781905273,0.9998033569631627,0.9996927813202754,0.9995576685529504,0.9993980397753921,0.0,0.003374046927545317,0.0067478403234892985,0.010121126738353779,0.013493652886848272,0.01686516572981724,0.02023541255601158,0.023604141063626002
86874,0.9999999999999999,0.9997862568025099,0.9991543953704533,0.9981318971887521,0.9967625316843407,0.9951034562080531,0.9932214442854986,0.9911885059173405,0.0,0.003360618739610236,0.006641372934994522,0.009767117678540119,0.01267182108480193,0.015302328100698575,0.017621235655138238,0.019608682499172414
86907,0.9999999999999999,0.9999681972413292,0.9998728421336408,0.9997140940359215,0.9994922180603036,0.9992075843443312,0.9988606670352013,0.9984520429890308,0.0,0.0033737064665127193,0.006745117709637163,0.010111943956746335,0.013471906320802937,0.01682274220337075,0.020162210650021804,0.023488097642497464
86922,0.9999999999999999,0.9997862568025099,0.9991543953704533,0.9981318971887521,0.9967625316843407,0.9951034562080531,0.9932214442854986,0.9911885059173405,0.0,0.0033606187396102373,0.006641372934994523,0.00976711767854012,0.01267182108480193,0.015302328100698571,0.017621235655138234,0.019608682499172404
86942,0.9999999999999999,0.9997992314499947,0.9992053960639623,0.9982433619517693,0.9969528033671127,0.9953856665735936,0.993602862941957,0.9916704106056569,0.0,0.0033617460638383015,0.006650284864963939,0.009796605964776835,0.012739814393388832,0.015430511624242584,0.01783341550870784,0.01992904692176878
86950,0.9999999999999999,0.9998897261760803,0.9995633483180841,0.999033976665149,0.9983227372841695,0.9974577235533707,0.9964726022493853,0.9954049437924847,0.0,0.0033672559421575963,0.006693909546623751,0.009941322868549344,0.013074688818923267,0.016064706657355977,0.018888983008936388,0.021533088602861957
86964,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495027,0.003387767457697642,0.0010731512972990047,-0.002131080047421654,-0.0035681111429609956,-0.002046637719219665,0.0011714898300498155
86995,0.9999999999999999,0.9999513478655149,0.9998057468791167,0.9995642586563457,0.9992286371687655,0.9988013058870744,0.9982853262274529,0.9976843577396336,0.0,0.0033729092560466456,0.006738754901916692,0.010090552927593683,0.013421477434495116,0.016724936984196852,0.01999464774117793,0.02322470241097373
87042,0.9999999999999999,0.9998250891960763,0.9993070461650889,0.9984655551250882,0.9973321662639456,0.9959484892741864,0.9943638170446404,0.9926323212232777,0.0,0.0033638613834440444,0.006666992877087462,0.009851808818234104,0.012866826031150346,0.015669261274856267,0.018227114612999827,0.020520616183588213
87068,0.9999999999999999,0.9997992314499947,0.9992053960639623,0.9982433619517693,0.9969528033671127,0.9953856665735936,0.993602862941957,0.9916704106056569,0.0,0.0033617460638383067,0.00665028486496395,0.009796605964776852,0.012739814393388855,0.01543051162424261,0.017833415508707873,0.019929046921768827
87151,0.9999999999999999,0.9999316822714268,0.9997269021740809,0.999386178452577,0.9989103739479481,0.9983006930035764,0.9975586778453168,0.9966862039475848,0.0,0.0033729801249387506,0.006739309633755284,0.010092356635416551,0.013425526630129771,0.016732281057813676,0.020006155670540315,0.023240778671183973
87182,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.002893457747849496,0.0033877674576976496,0.001073151297299039,-0.0021310800474216157,-0.003568111142960996,-0.0020466377192197237,0.0011714898300497377
87195,0.9999999999999999,0.9985203945202634,0.9953083822892974,0.9930271800036873,0.9935682298452266,0.9964829239289951,0.9993545645794902,0.9998021519976477,0.0,0.002893474264762152,0.003387845323538616,0.0010732091348450686,-0.002131270304974646,-0.0035686221358788273,-0.0020470768825889664,0.0011717867680254928
87434,0.9999999999999999,0.9996629055202946,0.9987131779529773,0.9973238206176904,0.995746506901602,0.9942639151498716,0.9931362276308776,0.9925519512478959,0.0,0.003326110945351682,0.006375252145325119,0.008922732555214637,0.010838497465352584,0.01211152933524176,0.012851668277013666,0.013268518895463006
87597,0.9999999999999999,0.9997478647255099,0.9989977510253428,0.9977683598942899,0.9960902803035614,0.9940051383147314,0.9915644415498004,0.9888281533985861,0.0,0.00336100564189142,0.00664392671551578,0.009772749183016533,0.012675540098894902,0.015286340062119664,0.01754688301401034,0.01940809409181626
87605,0.9999999999999999,0.9999513699156595,0.9998056963116637,0.999563627183162,0.999226236035667,0.9987950122253404,0.9982718475744187,0.9976590193990608,0.0,0.003373162783473296,0.0067407751096608326,0.010097326212733793,0.013437384316739822,0.01675563515203455,0.020046919308905363,0.023306268059657447
87687,0.9999999999999999,0.9998918198325482,0.99957173432957,0.9990528866537733,0.9983564537164941,0.9975105919033789,0.996549035650853,0.9955094189368615,0.0,0.003367277452891559,0.00669408341136245,0.009941919528654405,0.01307613518172444,0.01606760983486858,0.018894159164838803,0.021541594738759336
87729,0.9999999999999999,0.9998730100057519,0.9994971382894227,0.9988874110550292,0.9980679909642074,0.9970709049257565,0.9959343589099091,0.994700729530809,0.0,0.003366345672285673,0.006686698869418285,0.009917383439725189,0.013019232760732871,0.01595954327130401,0.01871368454824428,0.021266280449889485
87731,0.9999999999999999,0.9999636285799134,0.9998546366673013,0.9996733905502437,0.9994204981978844,0.9990968055121533,0.9987033911164553,0.9982415597172908,0.0,0.0033734901370751484,0.006743389736130604,0.010106126996585628,0.013458167468288759,0.016796032416490737,0.02011631681698483,0.02341570686221348
87759,0.9999999999999999,0.9999735105190337,0.9998940810895107,0.9997618286292538,0.9995769475940904,0.9993397093686817,0.9990504614169758,0.998709626195551,0.0,0.003373801556300708,0.006745878172422685,0.010114509081555909,0.01347798184862335,0.01683459649869617,0.020182669600634636,0.023520538291307947
87762,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495053,0.0033877674576976388,0.0010731512972989926,-0.0021310800474216673,-0.0035681111429609947,-0.0020466377192196444,0.0011714898300498443
87810,0.9999999999999999,0.9998918198325482,0.99957173432957,0.9990528866537733,0.9983564537164941,0.9975105919033789,0.996549035650853,0.9955094189368615,0.0,0.00336727745289157,0.006694083411362469,0.009941919528654431,0.013076135181724471,0.016067609834868612,0.01889415916483883,0.021541594738759356
87844,0.9999999999999999,0.9999853012942447,0.9999412073203214,0.9998677245077628,0.9997648635708003,0.9996326395058832,0.9994710715882045,0.9992801833672361,0.0,0.0033740342524679855,0.006747738918920754,0.010120784475725592,0.013492841523997826,0.016863580851932434,0.020232673497084793,0.023599790808583626
87935,0.9999999999999999,0.9999741631542888,0.9998966725036494,0.9997675876859741,0.9995870080258068,0.99935507242652,0.9990719592195411,0.9987378859708104,0.0,0.003373869934253259,0.006746424618312503,0.010116350089601284,0.013482334959297982,0.01684307169551424,0.020197257902039755,0.023543597591184014
87978,0.9999999999999999,0.999750725591717,0.999008819820629,0.9977918809839659,0.9961287303190498,0.9940586630021346,0.9916304288730403,0.9889009711856919,0.0,0.003361428609485056,0.006647272811481109,0.009783832470917107,0.012701125119222426,0.015334619043205502,0.01762681950187858,0.01952866568841633
87983,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495027,0.0033877674576976422,0.0010731512972990047,-0.002131080047421654,-0.0035681111429609947,-0.002046637719219665,0.0011714898300498153
87998,0.9999999999999999,0.9997307882733452,0.9989373236043723,0.9976610249504285,0.9959673729686997,0.9939408943657457,0.9916787345230654,0.9892833523104662,0.0,0.003355066599179372,0.006597552833950074,0.009622518308567203,0.012339680669296926,0.01467924214349746,0.016596055003252407,0.018071795895080532
88033,0.9999999999999999,0.9998730100057519,0.9994971382894227,0.9988874110550292,0.9980679909642074,0.9970709049257565,0.9959343589099091,0.994700729530809,0.0,0.00336634567228568,0.0066866988694183,0.009917383439725208,0.013019232760732892,0.01595954327130403,0.0187136845482443,0.021266280449889485
88047,0.9999999999999999,0.9998586455020096,0.9994396261720238,0.9987578132702969,0.9978371352370659,0.9967093397002796,0.9954123527007782,0.9939883216644055,0.0,0.003366174135352419,0.006685316463235833,0.009912661808123686,0.013007859102365736,0.015936886841064323,0.018673635900346132,0.02120107666426943
88056,0.9999999999999999,0.9999597284101707,0.9998392134342636,0.9996393506318613,0.9993616199151945,0.999008066693305,0.9985812758210635,0.9980843386947236,0.0,0.0033731226883275934,0.006740459829455912,0.010096292869223197,0.013435036366448935,0.016751302378173204,0.020039962271396004,0.023296205156366694
88072,0.9999999999999999,0.9998411703261045,0.9993716081166557,0.9986116762769208,0.9975939469307459,0.996361240775261,0.9949640534249373,0.9934575272401373,0.0,0.0033640480469353845,0.00666852861326301,0.00985722631507453,0.01288042441228281,0.01569765293574025,0.01827987009938184,0.02061094365684187
88110,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.002893457747849498,0.0033877674576976466,0.0010731512972990266,-0.002131080047421629,-0.0035681111429609956,-0.002046637719219703,0.0011714898300497656
88118,0.9999999999999999,0.999818605225956,0.9992825144104385,0.9984154926510816,0.9972554643421956,0.9958521036781186,0.9942636867293513,0.9925534124706075,0.0,0.0033624855501631383,0.006656162753242163,0.00981623356301314,0.012785658325902617,0.01551839678104617,0.01798193059221339,0.020158903504115883
88161,0.9999999999999999,0.9995365677938831,0.9982487728779581,0.9964193873773382,0.9944432732554389,0.9927323420835295,0.991616769230819,0.9912664691902241,0.0,0.0033021164448185977,0.0061929443851399596,0.008358579557065308,0.009656248800029061,0.010146540387105886,0.01007635083057406,0.009816781349627554
