,reals_0,reals_1,reals_2,reals_3,imags_0,imags_1,imags_2,imags_3
84006,1.0,0.9999331699804495,0.999733461498356,0.9994032054845057,0.0,0.003372520233422633,0.006732226555850538,0.010066509216004856
84022,1.0,0.9998729883349138,0.9994970524734527,0.9988872211760703,0.0,0.003366917886820116,0.00668783547299241,0.009919069175489717
84093,1.0,0.9999852986590683,0.9999411967799928,0.9998677007934376,0.0,0.0033746077748087523,0.0067488859052105945,0.010122504809192065
84096,1.0,0.9997307425147522,0.998937142978161,0.9976606273864136,0.0,0.00335563689822336,0.006598674298125851,0.00962415396829096
84118,1.0,0.9999324579556733,0.9997300972366311,0.9993937128991591,0.0,0.0033732942365003174,0.0067383846306574464,0.010087102527512845
84133,1.0,0.9997940107962343,0.9991868791636479,0.998210326889251,0.0,0.0033601037179110844,0.006634015231789628,0.00974125807831174
84145,1.0,0.9985201430149974,0.9953075848020096,0.9930259947546645,0.0,0.0028939661012853347,0.00338842119389811,0.001073391560330879
84148,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949722,0.0,0.003366746322320282,0.006686452844439965,0.009914346783211365
84156,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461543
84185,1.0,0.9998628977086452,0.9994539013337878,0.9987798869583526,0.0,0.0033690726113247086,0.006704743778245304,0.009974304064926873
84198,1.0,0.9999838383995553,0.9999353576301835,0.9998545697857348,0.0,0.00337458810427523,0.006748728562963769,0.01012197390296121
84231,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949722,0.0,0.003366746322320296,0.006686452844439991,0.009914346783211403
84256,1.0,0.9985201430149974,0.9953075848020096,0.9930259947546645,0.0,0.0028939661012853347,0.0033884211938981106,0.001073391560330879
84301,1.0,0.9999355875853949,0.9997426240859745,0.9994219286082903,0.0,0.0033734039379093085,0.006739264415916042,0.010090083977260566
84305,1.0,0.999984997852,0.9999399943461292,0.9998649982955329,0.0,0.003374601071117412,0.0067488322858502,0.01012232390105006
84321,1.0,0.9997940107962343,0.9991868791636479,0.9982103268892509,0.0,0.0033601037179111083,0.006634015231789672,0.009741258078311804
84351,1.0,0.9999608584559264,0.999843494995307,0.9996480930121896,0.0,0.003374177532717176,0.006745445031283626,0.01011089783561397
84433,1.0,0.9999102972239722,0.9996449724915369,0.9992151979124021,0.0,0.0033688022285640567,0.006702771691736866,0.009968709740214644
84447,1.0,0.9998847651371713,0.9995399576694652,0.9989682615927494,0.0,0.00337131415549882,0.006722569370562163,0.010033868577687637
84452,1.0,0.9998897074190892,0.9995632740451664,0.999033812345031,0.0,0.003367828312994684,0.006695047388353296,0.009943012715033582
84454,1.0,0.9997862204702737,0.9991542516334727,0.9981315796445677,0.0,0.003361189982346799,0.0066425018472519165,0.009768777915837802
84490,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562912,0.0033883433148113084,0.0010733337129461324
84500,1.0,0.9997991973257108,0.9992052610061755,0.9982430633771077,0.0,0.0033623174982199988,0.006651415292254567,0.009798271215129536
84516,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629036,0.003388343314811316,0.0010733337129461675
84517,1.0,0.9999308907521751,0.9997241147422625,0.9993813213397879,0.0,0.003372757008604881,0.006734102188548322,0.010072735573504422
84588,1.0,0.999869219860483,0.9994822607594238,0.9988549754718465,0.0,0.003366594680870216,0.006685282462458735,0.009910633713997759
84663,1.0,0.9997991973257108,0.9992052610061755,0.9982430633771077,0.0,0.003362317498220004,0.006651415292254577,0.009798271215129552
84683,1.0,0.9999563500363116,0.9998256392486689,0.9996085823647112,0.0,0.003373774251226865,0.006742227475740788,0.010100087386680598
84728,1.0,0.9999711995734206,0.9998848236682206,0.999740948374536,0.0,0.0033743987753720836,0.006747214253290303,0.010116864915993295
84762,1.0,0.9996185786799046,0.998520269843166,0.9968366053340336,0.0,0.003331465865946978,0.0064106034737543395,0.009018305556759788
84791,1.0,0.9999831758968402,0.9999327079311078,0.9998486091319496,0.0,0.0033745821901249103,0.006748681251551508,0.010121814237015298
84794,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461525
84811,1.0,0.9998196167955138,0.9992857277283509,0.9984196821803636,0.0,0.0033637747520397707,0.006662925709465058,0.009836302708559433
84841,1.0,0.9999367118762124,0.999747463325251,0.9994340921911001,0.0,0.0033728176082901645,0.00673459473338863,0.010074441217911567
84898,1.0,0.9999714366051135,0.9998858246434836,0.9997433983076517,0.0,0.0033742665396139567,0.006746158404029378,0.01011331286583846
84910,1.0,0.9993411711398349,0.9975244310079657,0.9949849521702732,0.0,0.003267277371170666,0.005924408302507437,0.0075216830942300365
84920,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629105,0.0033883433148113097,0.0010733337129461354
84959,1.0,0.9999102972239722,0.9996449724915369,0.9992151979124021,0.0,0.003368802228564047,0.006702771691736846,0.00996870974021462
85013,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562914,0.003388343314811305,0.0010733337129461167
85070,1.0,0.9998107203470689,0.9992512792211767,0.9983463298837751,0.0,0.003362587873111735,0.006653573877141619,0.009805531913721896
85092,1.0,0.9999443037197985,0.9997774097268932,0.9994999016633324,0.0,0.003373617265296691,0.006740966970447487,0.010095807295927265
85104,1.0,0.9997508867244919,0.9990172557408821,0.9978391591475434,0.0,0.00335666313297219,0.006606851158471358,0.00965156730296579
85141,1.0,0.999987874078033,0.9999514974484085,0.9998908735197866,0.0,0.003374626348784534,0.006749034489836967,0.010123006241922635
85142,1.0,0.999743874864573,0.9990062456206008,0.997875270411397,0.0,0.0033457540007517895,0.006522579919782766,0.009383522741991472
85157,1.0,0.9997307425147522,0.9989371429781613,0.9976606273864136,0.0,0.003355636898223342,0.006598674298125817,0.009624153968290913
85172,1.0,0.9999389837090237,0.9997565900791211,0.9994547747084941,0.0,0.003372782408621103,0.0067343152387462895,0.010073509735111664
85226,1.0,0.9997991973257108,0.9992052610061756,0.9982430633771077,0.0,0.003362317498220002,0.006651415292254573,0.009798271215129545
85334,1.0,0.9998132998065666,0.9992613695219161,0.9983681989448642,0.0,0.003362891183388207,0.00665597440057084,0.00981349012731529
85358,1.0,0.9998254325716363,0.9993084329188208,0.9984687110891197,0.0,0.0033644592118916394,0.006668344820653171,0.00985427759539485
85404,1.0,0.9999142691730947,0.9996581660470755,0.9992349402894698,0.0,0.0033716659091097586,0.00672540682691822,0.010043575997382552
85420,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461543
85449,1.0,0.9998411420395666,0.999371496182919,0.998611428898675,0.0,0.00336461982349332,0.006669661752802387,0.00985890058005945
85487,1.0,0.999879852186273,0.9995239126093157,0.9989454650507769,0.0,0.0033676412825555152,0.006693559238464938,0.009938034754154888
85547,1.0,0.9997256595657027,0.9989205006146455,0.9976365244473846,0.0,0.0033528122371941005,0.006576636355440316,0.009552847897996212
85589,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562914,0.003388343314811305,0.0010733337129461167
85683,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629187,0.0033883433148112997,0.0010733337129460946
85766,1.0,0.9999110912326804,0.9996448743762947,0.9992028733424826,0.0,0.0033725724394332722,0.006732621603818064,0.010067715998776981
85785,1.0,0.9997002639720854,0.9988390180366254,0.9975246014594545,0.0,0.003340296029008946,0.006480253548102357,0.009247914358049777
85820,1.0,0.9998850668080321,0.9995425324273873,0.998979132602616,0.0,0.0033696466102460187,0.006709341928536342,0.009989857099136313
85837,1.0,0.9999373704382328,0.9997499934269427,0.9994393980715226,0.0,0.0033729581517135615,0.006735710725779581,0.01007816095612743
85871,1.0,0.9998132998065666,0.9992613695219161,0.9983681989448642,0.0,0.0033628911833881964,0.006655974400570821,0.009813490127315264
85945,1.0,0.9998011049428661,0.9992141253031402,0.9982675181132761,0.0,0.003361135645309094,0.0066421145090807794,0.00976773225147626
85954,1.0,0.9999758705184297,0.999903501706445,0.9997829524341557,0.0,0.00337445954798167,0.0067477003640745,0.010118505145693004
86002,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629187,0.0033883433148112997,0.0010733337129460946
86004,1.0,0.9999741586337346,0.999896654424832,0.9997675470213765,0.0,0.0033744434286494176,0.006747571381087402,0.0101180696689399
86046,1.0,0.9998729883349138,0.9994970524734527,0.9988872211760703,0.0,0.0033669178868201096,0.0066878354729923975,0.009919069175489695
86050,1.0,0.9999620477660047,0.9998484394554993,0.9996599173606805,0.0,0.003373817428492725,0.006742573737951783,0.01010126075299907
86056,1.0,0.9999304006791664,0.9997228960384408,0.9993813328068748,0.0,0.003371817672453254,0.006726647563761336,0.010047912019734167
86061,1.0,0.9998254325716363,0.9993084329188208,0.9984687110891197,0.0,0.0033644592118916585,0.006668344820653207,0.009854277595394896
86082,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949722,0.0,0.003366746322320287,0.0066864528444399735,0.00991434678321138
86141,1.0,0.9996628481382898,0.9987129588877657,0.9973233649739482,0.0,0.003326676322005938,0.006376335818735091,0.00892424925137299
86169,1.0,0.9998692198604828,0.9994822607594238,0.9988549754718467,0.0,0.0033665946808702175,0.0066852824624587396,0.009910633713997759
86171,1.0,0.9995274732228576,0.9982160716129561,0.996358307069823,0.0,0.0033006151776660973,0.006178400886273212,0.008312122529630862
86174,1.0,0.9998987994199131,0.9995970503126324,0.999100268380103,0.0,0.0033703460156854718,0.006714902473504135,0.010008430258590655
86206,1.0,0.9998189741280208,0.9992834455740834,0.9984155968384232,0.0,0.003363585323371346,0.006661451849557359,0.009831558082211672
86239,1.0,0.9997729700309133,0.9990977864768154,0.9979919613915674,0.0,0.0033629601632586864,0.0066561360317705775,0.009811880565332136
86265,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629044,0.003388343314811316,0.001073333712946166
86344,1.0,0.9997991973257108,0.9992052610061755,0.9982430633771077,0.0,0.003362317498220004,0.006651415292254579,0.009798271215129554
86456,1.0,0.9999743789847696,0.9998976148516123,0.9997700036118027,0.0,0.003374240430923871,0.006745950509493189,0.010112616695584987
86472,1.0,0.9998451375141588,0.9993826951190631,0.9986190641742462,0.0,0.0033689587895088923,0.006703812958913087,0.00997104973602768
86504,1.0,0.999890946021675,0.9995650664143659,0.9990261856560747,0.0,0.0033710798082735643,0.00672072908169959,0.010027850572395792
86545,1.0,0.9998897074190892,0.9995632740451664,0.999033812345031,0.0,0.0033678283129947102,0.006695047388353347,0.009943012715033651
86601,1.0,0.9998570907063077,0.9994345389781889,0.9987505187287353,0.0,0.003365591530103476,0.006677347782562452,0.009884355809746987
86631,1.0,0.9999275878604573,0.9997113163175742,0.9993540608441589,0.0,0.0033721762903662707,0.006729487738884423,0.010057336919993075
86763,1.0,0.9999522772676321,0.9998092678807722,0.999571447519104,0.0,0.00337381821285783,0.006742573681516014,0.01010122506059328
86766,1.0,0.9999519589919844,0.9998081591216849,0.999569565883101,0.0,0.0033735470772213775,0.0067404143694589375,0.01009399218387848
86801,1.0,0.9999367118762124,0.999747463325251,0.9994340921911001,0.0,0.0033728176082901875,0.006734594733388675,0.010074441217911633
86802,1.0,0.999801009366215,0.9992129471509691,0.9982619559725205,0.0,0.003361942556984228,0.0066484727036943215,0.009788654558698614
86818,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562912,0.0033883433148113084,0.0010733337129461324
86825,1.0,0.9999697629834614,0.999879117257958,0.9997282585409263,0.0,0.0033742643398071777,0.006746140008829574,0.010113246309679202
86876,1.0,0.9999751821011689,0.999900758092735,0.9997768169582668,0.0,0.003374425145128688,0.006747425448201611,0.010117579029755642
86884,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461525
86901,1.0,0.9998570907063077,0.9994345389781889,0.9987505187287353,0.0,0.0033655915301034696,0.006677347782562437,0.009884355809746968
86998,1.0,0.9998356578154703,0.9993514116686574,0.99857302668031,0.0,0.0033626278225856597,0.006653942751505969,0.009807049300791897
87011,1.0,0.9999675720057474,0.9998703332741048,0.9997084194519178,0.0,0.0033742981723678908,0.00674640991637164,0.010114153017045172
87029,1.0,0.9998729883349138,0.9994970524734527,0.9988872211760703,0.0,0.0033669178868201257,0.006687835472992428,0.009919069175489738
87032,1.0,0.9999226915298537,0.9996912926297243,0.9993073767766449,0.0,0.0033727262871604234,0.00673385571367604,0.010071899726275898
87054,1.0,0.9998189741280208,0.9992834455740834,0.9984155968384232,0.0,0.003363585323371348,0.0066614518495573625,0.009831558082211677
87056,1.0,0.9998729883349138,0.9994970524734527,0.9988872211760703,0.0,0.0033669178868201166,0.0066878354729924105,0.009919069175489719
87070,1.0,0.9999697629834614,0.999879117257958,0.9997282585409263,0.0,0.0033742643398071486,0.0067461400088295155,0.010113246309679115
87076,1.0,0.998391583211771,0.9951684298772964,0.9935409702855466,0.0,0.0027932227915281526,0.002804267141935551,2.2236000406208706e-05
87099,1.0,0.9998411420395666,0.999371496182919,0.998611428898675,0.0,0.003364619823493311,0.0066696617528023685,0.009858900580059426
87101,1.0,0.9998729883349138,0.9994970524734524,0.9988872211760705,0.0,0.003366917886820114,0.006687835472992404,0.00991906917548971
87120,1.0,0.9999853343560313,0.9999413399040898,0.9998680240831403,0.0,0.0033746059340010537,0.006748871183992491,0.010122455154570682
87148,1.0,0.9998189741280208,0.9992834455740834,0.9984155968384232,0.0,0.0033635853233713597,0.006661451849557386,0.009831558082211707
87236,1.0,0.9997307425147522,0.998937142978161,0.9976606273864136,0.0,0.0033556368982233763,0.006598674298125881,0.009624153968290998
87242,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.003388343314811313,0.0010733337129461525
87272,1.0,0.9998628977086452,0.9994539013337878,0.9987798869583526,0.0,0.003369072611324714,0.006704743778245314,0.009974304064926885
87278,1.0,0.9999083431116278,0.9996343532790359,0.9991809597339993,0.0,0.003371670213354377,0.006725430455812349,0.010043595346342249
87280,1.0,0.9998729883349138,0.9994970524734524,0.9988872211760703,0.0,0.003366917886820138,0.00668783547299245,0.009919069175489771
87286,1.0,0.999801009366215,0.9992129471509691,0.9982619559725205,0.0,0.003361942556984194,0.006648472703694256,0.00978865455869853
87297,1.0,0.9993411711398349,0.9975244310079657,0.994984952170273,0.0,0.003267277371170713,0.0059244083025075025,0.007521683094230065
87315,1.0,0.9998182417950056,0.9992811102448482,0.9984125143544793,0.0,0.003363008606411782,0.006656912298584999,0.00981664728646542
87327,1.0,0.9999591003765537,0.9998364798552231,0.9996323732918759,0.0,0.003374101897074699,0.006744840400856525,0.010108859763889783
87355,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629044,0.0033883433148113157,0.0010733337129461662
87386,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629075,0.003388343314811312,0.0010733337129461501
87413,1.0,0.999801009366215,0.9992129471509691,0.9982619559725208,0.0,0.003361942556984172,0.0066484727036942165,0.009788654558698474
87571,1.0,0.9999234111538713,0.9996939086239861,0.9993122833227932,0.0,0.0033732062346170204,0.006737680278540706,0.010084723444841764
87590,1.0,0.9999751746640071,0.9999007203390208,0.9997767020458781,0.0,0.003374442741816404,0.006747565936323641,0.010118051573421388
87597,1.0,0.999891801433512,0.9995716614903968,0.9990527255665916,0.0,0.003367849827406021,0.006695221282812337,0.00994360947711607
87614,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629105,0.0033883433148113097,0.0010733337129461378
87624,1.0,0.9999741586337346,0.999896654424832,0.9997675470213765,0.0,0.003374443428649432,0.006747571381087429,0.010118069668939942
87665,1.0,0.9999714366051135,0.9998858246434836,0.9997433983076517,0.0,0.003374266539613978,0.006746158404029419,0.010113312865838522
87746,1.0,0.9999604253879938,0.9998419723272822,0.9996454498206326,0.0,0.0033737606697244365,0.006742120935617031,0.010099739650990357
87800,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562909,0.00338834331481131,0.0010733337129461402
87860,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562908,0.003388343314811312,0.0010733337129461501
87877,1.0,0.9995364889985914,0.9982484751175589,0.99641877854116,0.0,0.0033026777440244306,0.00619399707843263,0.00836000038455136
87907,1.0,0.9997940107962343,0.999186879163648,0.9982103268892509,0.0,0.003360103717911104,0.006634015231789665,0.009741258078311787
87986,1.0,0.999801009366215,0.9992129471509691,0.9982619559725208,0.0,0.0033619425569841634,0.006648472703694197,0.00978865455869845
87991,1.0,0.9997940107962344,0.9991868791636479,0.9982103268892509,0.0,0.0033601037179110797,0.006634015231789619,0.00974125807831173
88037,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949723,0.0,0.003366746322320298,0.006686452844439995,0.00991434678321141
88041,1.0,0.9998356578154703,0.9993514116686574,0.9985730266803102,0.0,0.0033626278225856554,0.00665394275150596,0.009807049300791884
88229,1.0,0.9999867475813352,0.9999469923169683,0.9998807401811346,0.0,0.0033746148222117234,0.00674894228534921,0.01012269509730398
88287,1.0,0.9998992839456824,0.9996010384786314,0.9991167895649593,0.0,0.003368512698201408,0.00670046356134216,0.009960965197120733
88293,1.0,0.9998795821439187,0.9995227354981872,0.998942465790045,0.0,0.0033676838343983154,0.0066938839028976025,0.009939043533102012
88334,1.0,0.9999741586337346,0.999896654424832,0.9997675470213765,0.0,0.0033744434286494093,0.0067475713810873856,0.010118069668939874
88426,1.0,0.9998953356986579,0.9995820912099267,0.9990625062622173,0.0,0.003371735876859932,0.006725936387463963,0.010045194353156919
88429,1.0,0.9999138454837524,0.9996562188178902,0.9992296164079597,0.0,0.003372136764750871,0.006729160135672058,0.010056167486547633
88444,1.0,0.9996349446579721,0.998613329552816,0.9971405871949068,0.0,0.0033197532210464988,0.0063236812227323224,0.008761085076484232
88524,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949723,0.0,0.0033667463223202797,0.006686452844439961,0.009914346783211363
88530,1.0,0.9999275878604573,0.9997113163175742,0.9993540608441589,0.0,0.003372176290366267,0.0067294877388844165,0.010057336919993063
88567,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629075,0.003388343314811312,0.00107333371294615
88594,1.0,0.9999279774808196,0.999712520418046,0.9993554523731454,0.0,0.003372695027707357,0.006733611374594706,0.010071107255464258
88631,1.0,0.9999681910935072,0.999872817552064,0.9997140387637651,0.0,0.0033742799277427923,0.006746264207238531,0.010113662641998972
88709,1.0,0.999951339344702,0.9998057128566523,0.9995641823329587,0.0,0.003373482585603688,0.006739900348665171,0.010092268080415613
88828,1.0,0.9998992839456824,0.9996010384786314,0.9991167895649592,0.0,0.0033685126982014517,0.006700463561342244,0.00996096519712085
88881,1.0,0.9998182417950056,0.9992811102448482,0.9984125143544793,0.0,0.003363008606411793,0.006656912298585019,0.00981664728646545
88922,1.0,0.9998189741280208,0.9992834455740834,0.9984155968384232,0.0,0.0033635853233713975,0.006661451849557455,0.009831558082211806
88947,1.0,0.9997862204702737,0.9991542516334727,0.9981315796445677,0.0,0.003361189982346788,0.006642501847251895,0.009768777915837776
89021,1.0,0.9997102287360063,0.9988560347995541,0.997481612312415,0.0,0.0033541909954482143,0.006587205956536992,0.00958599453413873
89083,1.0,0.9995992003204729,0.9984793181763643,0.9968698679162779,0.0,0.003314382073726414,0.006282809435161142,0.008634273200497967
89085,1.0,0.999743874864573,0.9990062456206008,0.997875270411397,0.0,0.0033457540007517856,0.006522579919782758,0.009383522741991465
89106,1.0,0.9998992839456823,0.9996010384786314,0.9991167895649593,0.0,0.003368512698201409,0.006700463561342162,0.009960965197120735
89129,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629044,0.0033883433148113157,0.0010733337129461662
89180,1.0,0.9998189741280208,0.9992834455740834,0.9984155968384232,0.0,0.0033635853233713775,0.006661451849557418,0.009831558082211748
89308,1.0,0.9999110912326804,0.9996448743762947,0.9992028733424826,0.0,0.0033725724394332974,0.0067326216038181156,0.010067715998777054
89335,1.0,0.999951339344702,0.9998057128566523,0.9995641823329587,0.0,0.0033734825856036755,0.006739900348665145,0.010092268080415575
89360,1.0,0.9999831758968402,0.9999327079311078,0.9998486091319496,0.0,0.003374582190124898,0.006748681251551483,0.01012181423701526
89370,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.001073333712946153
89378,1.0,0.9999096472582091,0.9996391453026988,0.999190159173706,0.0,0.0033723585373313845,0.006730910238893697,0.010061939364455066
89451,1.0,0.9999316670184588,0.9997268412001701,0.9993860414035227,0.0,0.0033735534096743006,0.006740454720007597,0.010094070560779595
89454,1.0,0.999891801433512,0.9995716614903968,0.9990527255665915,0.0,0.003367849827406049,0.00669522128281239,0.00994360947711615
89463,1.0,0.9999438106425034,0.9997756732441546,0.9994968739841479,0.0,0.003373234574095121,0.006737919833233995,0.010085603885368059
89507,1.0,0.9999628423150836,0.9998515861941291,0.999666880089129,0.0,0.003373886030439326,0.006743120868955708,0.010103097872660043
89557,1.0,0.9998729883349138,0.9994970524734524,0.9988872211760705,0.0,0.0033669178868201205,0.006687835472992419,0.009919069175489728
89603,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629075,0.003388343314811312,0.0010733337129461501
89701,1.0,0.999856270002004,0.9994264884048011,0.9987148628808609,0.0,0.0033700766273987793,0.006712698061336635,0.010000714953263429
89729,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629153,0.0033883433148113036,0.001073333712946111
89740,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461527
89764,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629044,0.0033883433148113157,0.0010733337129461655
89828,1.0,0.9999373704382328,0.9997499934269427,0.9994393980715226,0.0,0.0033729581517135568,0.006735710725779571,0.010078160956127414
89842,1.0,0.9999758705184297,0.999903501706445,0.9997829524341557,0.0,0.003374459547981652,0.006747700364074465,0.010118505145692952
89882,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629105,0.0033883433148113097,0.0010733337129461354
89956,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629036,0.0033883433148113157,0.0010733337129461675
89995,1.0,0.9998692198604828,0.9994822607594238,0.9988549754718465,0.0,0.003366594680870233,0.006685282462458769,0.009910633713997804
90015,1.0,0.9998729883349138,0.9994970524734524,0.9988872211760703,0.0,0.0033669178868201283,0.006687835472992434,0.009919069175489747
90132,1.0,0.9998729883349138,0.9994970524734527,0.9988872211760703,0.0,0.003366917886820136,0.006687835472992448,0.009919069175489768
90133,1.0,0.9998182417950056,0.9992811102448482,0.9984125143544793,0.0,0.0033630086064117696,0.006656912298584975,0.009816647286465387
90149,1.0,0.9999373704382328,0.9997499934269427,0.9994393980715226,0.0,0.0033729581517135524,0.006735710725779564,0.010078160956127402
90179,1.0,0.9999743369658475,0.9998973778563736,0.9997692125732485,0.0,0.0033744207199584582,0.0067473900435821655,0.010117459521023869
90192,1.0,0.9998968263306494,0.999591191138248,0.9990945672608614,0.0,0.0033685329233425457,0.00670062662500522,0.009961522227003368
90209,1.0,0.9999758705184297,0.999903501706445,0.9997829524341557,0.0,0.0033744595479816624,0.0067477003640744855,0.010118505145692984
90298,1.0,0.9998931369502293,0.9995750623514438,0.9990532464374002,0.0,0.003369555543174458,0.006708639469375378,0.009987631867433589
90326,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.002893949581562902,0.003388343314811318,0.0010733337129461783
90367,1.0,0.9998411420395666,0.999371496182919,0.998611428898675,0.0,0.0033646198234933227,0.006669661752802393,0.009858900580059459
90389,1.0,0.9997991973257108,0.9992052610061756,0.9982430633771078,0.0,0.003362317498219974,0.006651415292254519,0.00979827121512947
90399,1.0,0.9997256595657026,0.9989205006146455,0.9976365244473848,0.0,0.003352812237194077,0.006576636355440273,0.009552847897996156
90445,1.0,0.9999853478668678,0.9999413935349281,0.9998681432061388,0.0,0.0033746083852310973,0.006748890787501452,0.010122521280806112
90540,1.0,0.999801009366215,0.9992129471509691,0.9982619559725208,0.0,0.0033619425569841803,0.006648472703694232,0.009788654558698495
90579,1.0,0.99975760160297,0.9990354219307913,0.9978484036462444,0.0,0.003363023732976055,0.0066565027981591775,0.009812332304193545
90586,1.0,0.99975760160297,0.9990354219307913,0.9978484036462444,0.0,0.0033630237329760394,0.006656502798159148,0.009812332304193504
90615,1.0,0.9977898340601717,0.9959489933932761,0.9984666024203861,0.0,0.0020326268204864228,-0.0003395802747886925,-0.0019757394716857003
90667,1.0,0.9999758705184297,0.999903501706445,0.9997829524341557,0.0,0.0033744595479816564,0.006747700364074473,0.010118505145692964
90682,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.002893949581562903,0.0033883433148113157,0.0010733337129461675
90693,1.0,0.9999852268602305,0.9999409097919999,0.9998670558478014,0.0,0.0033746063790824534,0.0067488747424727,0.010122467152232103
90727,1.0,0.9999620477660047,0.9998484394554993,0.9996599173606805,0.0,0.0033738174284927117,0.006742573737951755,0.01010126075299903
90759,1.0,0.9996628481382898,0.9987129588877657,0.9973233649739482,0.0,0.003326676322005936,0.006376335818735089,0.008924249251372992
90760,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.002893949581562902,0.0033883433148113188,0.0010733337129461783
90818,1.0,0.9999142691730947,0.9996581660470755,0.9992349402894698,0.0,0.0033716659091097326,0.00672540682691817,0.010043575997382476
90930,1.0,0.9999643275670461,0.9998573746485395,0.9996793341620628,0.0,0.0033742171532247,0.0067457623662663365,0.010111970923705913
90932,1.0,0.9998729883349138,0.9994970524734524,0.9988872211760703,0.0,0.003366917886820097,0.006687835472992372,0.009919069175489665
90969,1.0,0.9997940107962344,0.9991868791636479,0.9982103268892509,0.0,0.003360103717911082,0.006634015231789622,0.009741258078311736
90979,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562909,0.0033883433148113105,0.0010733337129461443
91053,1.0,0.9998875893641404,0.9995532091119991,0.999005325109524,0.0,0.0033690704036692036,0.0067047880953112335,0.00997479938652954
91057,1.0,0.9998875893641404,0.9995532091119991,0.999005325109524,0.0,0.003369070403669188,0.006704788095311204,0.009974799386529497
91094,1.0,0.9998897074190892,0.9995632740451664,0.999033812345031,0.0,0.0033678283129947068,0.006695047388353339,0.00994301271503364
91107,1.0,0.9998570907063077,0.9994345389781889,0.9987505187287353,0.0,0.00336559153010348,0.006677347782562458,0.009884355809746998
91162,1.0,0.9997679288058159,0.9990854914156522,0.9979930347635098,0.0,0.0033565777147618945,0.0066061116520757315,0.009648773417572221
91182,1.0,0.999743874864573,0.9990062456206008,0.997875270411397,0.0,0.0033457540007517926,0.0065225799197827705,0.009383522741991479
91215,1.0,0.999816658441163,0.9992743004283196,0.9983954483468684,0.0,0.0033633603330888813,0.006659666071857478,0.009825608652613976
91305,1.0,0.999982441056027,0.9999297763333987,0.9998420421401544,0.0,0.0033745369699510375,0.006748319640635344,0.010120594646232167
91313,1.0,0.9997547964438421,0.9990448513664266,0.997944121749057,0.0,0.0033489741582702326,0.006547373578144896,0.009461949170138113
91360,1.0,0.999869219860483,0.9994822607594238,0.9988549754718465,0.0,0.003366594680870238,0.006685282462458778,0.009910633713997816
